Date,Store_ID,Region,Category,Seasonality,Promotion,Weather_Condition,total_sales,total_units,avg_inventory,avg_demand,avg_discount,Month,Year
12-01-2022,S003,East,Electronics,Winter,1,Sunny,54432.9,375,206,201.5,8,1,2022
12-01-2022,S003,East,Furniture,Winter,1,Sunny,14172.97,133,261,68.3333,15,1,2022
12-01-2022,S004,West,Groceries,Winter,1,Snowy,13226.92,496,388.8333,102.5,9.333333333,1,2022
12-01-2022,S004,West,Furniture,Winter,1,Snowy,39380.11,365,185.3333,71.8333,16.66666667,1,2022
12-01-2022,S004,West,Clothing,Winter,1,Snowy,22136.04,300,351.5,105.75,9,1,2022
12-01-2022,S004,West,Electronics,Winter,0,Snowy,7130.2,70,83,74,5,1,2022
12-01-2022,S005,North,Groceries,Winter,1,Snowy,36507.91,719,272.5714,113.8571,12.28571429,1,2022
12-01-2022,S005,North,Electronics,Winter,0,Snowy,11547.56,196,189,91.5,7.5,1,2022
12-01-2022,S005,North,Toys,Winter,1,Snowy,12640.78,403,205.5,112.75,16.25,1,2022
12-01-2022,S005,North,Furniture,Winter,0,Snowy,18536.26,137,297.3333,63,6.666666667,1,2022
12-01-2022,S005,North,Clothing,Winter,0,Snowy,2366.43,101,149,136,10,1,2022
13-01-2022,S001,North,Electronics,Winter,1,Cloudy,17725.74,279,129.3333,85.3333,15,1,2022
13-01-2022,S001,North,Clothing,Winter,1,Cloudy,32716.13,480,352.3333,164.3333,16.66666667,1,2022
13-01-2022,S001,North,Groceries,Winter,1,Cloudy,33041.9,645,393,109.1667,10,1,2022
13-01-2022,S001,North,Toys,Winter,1,Cloudy,9055.23,374,131,95.5,13.75,1,2022
13-01-2022,S001,North,Furniture,Winter,0,Cloudy,44065.61,309,361,91.5,5.25,1,2022
13-01-2022,S002,South,Toys,Winter,1,Cloudy,8677.53,300,430.6667,137.3333,9,1,2022
13-01-2022,S002,South,Groceries,Winter,1,Cloudy,24154.89,520,293.6667,102.6667,12.83333333,1,2022
13-01-2022,S002,South,Electronics,Winter,1,Cloudy,28942.54,304,461.3333,102.3333,10.33333333,1,2022
13-01-2022,S002,South,Clothing,Winter,1,Cloudy,35288.94,534,488.4,105,10,1,2022
13-01-2022,S003,East,Toys,Winter,1,Cloudy,4872.8,214,162.6667,106,12,1,2022
13-01-2022,S003,East,Groceries,Winter,1,Cloudy,51713.47,835,422.5556,110.6667,13.55555556,1,2022
13-01-2022,S003,East,Electronics,Winter,1,Cloudy,42874.9,392,318.6667,135.6667,10.33333333,1,2022
13-01-2022,S003,East,Clothing,Winter,1,Cloudy,40133.54,362,450,190.5,10.5,1,2022
13-01-2022,S003,East,Furniture,Winter,0,Cloudy,14188.85,133,512,46.6667,5.333333333,1,2022
13-01-2022,S004,West,Groceries,Winter,1,Cloudy,12781.5,569,455.3333,112.5,9.333333333,1,2022
13-01-2022,S004,West,Furniture,Winter,1,Cloudy,37545.03,291,200,79.25,9,1,2022
13-01-2022,S004,West,Clothing,Winter,0,Cloudy,42106.3,466,434.25,121.25,4,1,2022
13-01-2022,S005,North,Groceries,Winter,1,Cloudy,51541.63,979,348.2222,134.2222,15,1,2022
13-01-2022,S005,North,Electronics,Winter,1,Cloudy,8752.53,177,339.5,90.5,13,1,2022
13-01-2022,S005,North,Furniture,Winter,0,Cloudy,20947.11,141,251.6667,62.6667,2.333333333,1,2022
13-01-2022,S005,North,Toys,Winter,0,Cloudy,9466.98,284,169.6667,99.3333,8.333333333,1,2022
13-01-2022,S005,North,Clothing,Winter,0,Cloudy,2378.61,117,169,106,10,1,2022
14-01-2022,S001,North,Electronics,Winter,0,Sunny,4591.38,94,137,54,5,1,2022
14-01-2022,S001,North,Clothing,Winter,1,Sunny,11405.1,176,361,123,17.5,1,2022
14-01-2022,S001,North,Toys,Winter,1,Sunny,5370.08,228,101.25,95.75,6.75,1,2022
14-01-2022,S001,North,Groceries,Winter,1,Sunny,43175.03,741,341.2,151,11,1,2022
14-01-2022,S001,North,Furniture,Winter,1,Sunny,31382.8,207,328,84,5.333333333,1,2022
14-01-2022,S002,South,Groceries,Winter,1,Cloudy,29032.67,566,293.5,107.8333,8.666666667,1,2022
14-01-2022,S002,South,Toys,Winter,0,Cloudy,1474.46,53,340,47,5,1,2022
14-01-2022,S002,South,Electronics,Winter,1,Cloudy,15679.94,189,595.6667,86.3333,9,1,2022
14-01-2022,S002,South,Clothing,Winter,1,Cloudy,37315.19,490,487.25,140.25,11.5,1,2022
14-01-2022,S002,South,Furniture,Winter,0,Cloudy,11012,80,454,108,10,1,2022
14-01-2022,S003,East,Toys,Winter,0,Cloudy,4968.71,197,204,81.3333,7,1,2022
14-01-2022,S003,East,Groceries,Winter,1,Cloudy,60179.52,1076,418.8889,139.8889,11.33333333,1,2022
14-01-2022,S003,East,Electronics,Winter,0,Cloudy,25510.49,250,236.6667,86.6667,5.333333333,1,2022
14-01-2022,S003,East,Clothing,Winter,0,Cloudy,10318.4,119,758.5,98,10,1,2022
14-01-2022,S003,East,Furniture,Winter,1,Cloudy,33596.24,279,524,100.3333,8.333333333,1,2022
14-01-2022,S004,West,Groceries,Winter,1,Snowy,19569.57,704,373.5714,140.2857,9.714285714,1,2022
14-01-2022,S004,West,Furniture,Winter,0,Snowy,31850.79,273,187.4,57.4,6,1,2022
14-01-2022,S004,West,Clothing,Winter,1,Snowy,11280.37,186,329.5,91.5,5.5,1,2022
14-01-2022,S004,West,Electronics,Winter,1,Snowy,8192.52,84,104,97,20,1,2022
14-01-2022,S005,North,Groceries,Winter,1,Sunny,80462.1,1418,290.4,160,11.1,1,2022
14-01-2022,S005,North,Electronics,Winter,0,Sunny,8746.08,128,251,119.5,10,1,2022
14-01-2022,S005,North,Toys,Winter,0,Sunny,15116.37,448,271,112.5,7.5,1,2022
14-01-2022,S005,North,Furniture,Winter,1,Sunny,24628.01,178,419.3333,83.6667,12,1,2022
14-01-2022,S005,North,Clothing,Winter,0,Sunny,1269.32,52,52,150,10,1,2022
15-01-2022,S001,North,Electronics,Winter,1,Sunny,18965.08,215,135.5,155.5,17.5,1,2022
15-01-2022,S001,North,Clothing,Winter,1,Sunny,44601.18,515,243.3333,196.3333,8.666666667,1,2022
15-01-2022,S001,North,Groceries,Winter,1,Sunny,29976.14,533,272.5,102.6667,7.833333333,1,2022
15-01-2022,S001,North,Toys,Winter,1,Sunny,10343.93,359,211.25,122,5.5,1,2022
15-01-2022,S001,North,Furniture,Winter,1,Sunny,49981.36,357,431,102.75,8,1,2022
15-01-2022,S002,South,Groceries,Winter,1,Sunny,55646.36,839,227.1429,141.2857,10.14285714,1,2022
15-01-2022,S002,South,Toys,Winter,1,Sunny,4835.79,170,589,114,17.5,1,2022
15-01-2022,S002,South,Electronics,Winter,0,Sunny,18186.6,208,986,81.6667,7,1,2022
15-01-2022,S002,South,Clothing,Winter,1,Sunny,34460.02,479,330.6,122.6,7.2,1,2022
15-01-2022,S002,South,Furniture,Winter,1,Sunny,5907.06,54,374,90,20,1,2022
15-01-2022,S003,East,Toys,Winter,1,Snowy,6213.4,289,497.6667,110.6667,15,1,2022
15-01-2022,S003,East,Electronics,Winter,1,Snowy,42309.63,381,153.3333,162.6667,16.66666667,1,2022
15-01-2022,S003,East,Groceries,Winter,1,Snowy,31761.71,622,481.625,104.875,7,1,2022
15-01-2022,S003,East,Clothing,Winter,1,Snowy,14203.08,171,875.5,84.5,8,1,2022
15-01-2022,S003,East,Furniture,Winter,1,Snowy,18700.27,176,608.3333,76,13.33333333,1,2022
15-01-2022,S004,West,Groceries,Winter,1,Snowy,13905,484,335,97.1667,8.666666667,1,2022
15-01-2022,S004,West,Furniture,Winter,1,Snowy,42259.93,366,150,60.8333,9.333333333,1,2022
15-01-2022,S004,West,Clothing,Winter,0,Snowy,21557.34,324,235.6667,134,10,1,2022
15-01-2022,S004,West,Electronics,Winter,0,Snowy,7781.4,66,102,102,5,1,2022
15-01-2022,S005,North,Groceries,Winter,1,Sunny,37725.79,762,472.875,110.375,7,1,2022
15-01-2022,S005,North,Electronics,Winter,0,Sunny,8339.17,148,343.5,90,5,1,2022
15-01-2022,S005,North,Toys,Winter,1,Sunny,18913.16,561,244.5,139.75,16.25,1,2022
15-01-2022,S005,North,Furniture,Winter,0,Sunny,61443.7,331,360,124,5.333333333,1,2022
16-01-2022,S001,North,Clothing,Winter,1,Cloudy,23187.51,336,200,117,13.33333333,1,2022
16-01-2022,S001,North,Electronics,Winter,1,Cloudy,11115.81,113,293,136,20,1,2022
16-01-2022,S001,North,Groceries,Winter,1,Cloudy,26870.66,448,313,129.25,11.25,1,2022
16-01-2022,S001,North,Toys,Winter,1,Cloudy,11280.63,405,202,102.5,12.5,1,2022
16-01-2022,S001,North,Furniture,Winter,1,Cloudy,18348.9,155,450.6667,60.6667,12,1,2022
16-01-2022,S002,South,Groceries,Winter,1,Snowy,56985.45,867,332.75,124.875,8.875,1,2022
16-01-2022,S002,South,Toys,Winter,1,Snowy,7899.1,296,418.6667,99,11.66666667,1,2022
16-01-2022,S002,South,Electronics,Winter,1,Snowy,11916.65,149,965,67.5,15,1,2022
16-01-2022,S002,South,Clothing,Winter,1,Snowy,10286,232,291.5,128.5,13,1,2022
16-01-2022,S002,South,Furniture,Winter,0,Snowy,5101.65,45,320,53,10,1,2022
16-01-2022,S003,East,Toys,Winter,1,Snowy,6119.86,242,424.3333,93,11.66666667,1,2022
16-01-2022,S003,East,Groceries,Winter,1,Snowy,46062.58,881,514.3333,106.7778,12.33333333,1,2022
16-01-2022,S003,East,Electronics,Winter,0,Snowy,24258.43,204,176.6667,115,2.333333333,1,2022
16-01-2022,S003,East,Clothing,Winter,0,Snowy,12329.41,143,790,76.5,5.5,1,2022
16-01-2022,S003,East,Furniture,Winter,1,Snowy,17659.73,171,633,58,7,1,2022
16-01-2022,S004,West,Groceries,Winter,1,Sunny,16342.44,602,429.8333,115,8.5,1,2022
16-01-2022,S004,West,Furniture,Winter,1,Sunny,63612.71,509,198.1667,87.8333,10,1,2022
16-01-2022,S004,West,Clothing,Winter,1,Sunny,42255.78,482,221.2,128,15,1,2022
16-01-2022,S004,West,Electronics,Winter,0,Sunny,8364,80,156,67,1,1,2022
16-01-2022,S005,North,Groceries,Winter,1,Cloudy,62241.6,1183,401,127.5,8.8,1,2022
16-01-2022,S005,North,Electronics,Winter,0,Cloudy,2793.71,73,297,72,5,1,2022
16-01-2022,S005,North,Toys,Winter,0,Cloudy,6170.46,194,128,114,5,1,2022
16-01-2022,S005,North,Furniture,Winter,1,Cloudy,30181,207,344.3333,80.3333,4,1,2022
16-01-2022,S005,North,Clothing,Winter,0,Cloudy,2404.08,108,241,119,10,1,2022
17-01-2022,S001,North,Electronics,Winter,1,Sunny,11289.04,192,201.3333,85.3333,10.33333333,1,2022
17-01-2022,S001,North,Clothing,Winter,1,Sunny,35445.6,462,424,188,13.33333333,1,2022
17-01-2022,S001,North,Groceries,Winter,1,Sunny,39712.2,616,483.3333,129,7.666666667,1,2022
17-01-2022,S001,North,Furniture,Winter,1,Sunny,44835.1,336,370.5,108.75,15.25,1,2022
17-01-2022,S001,North,Toys,Winter,0,Sunny,6691.94,274,158,150,7.5,1,2022
17-01-2022,S002,South,Groceries,Winter,1,Snowy,51379.68,761,254.7143,140.8571,14.28571429,1,2022
17-01-2022,S002,South,Toys,Winter,1,Snowy,11832.99,404,432,146.6667,13.66666667,1,2022
17-01-2022,S002,South,Electronics,Winter,1,Snowy,14591.03,183,848,60,6.666666667,1,2022
17-01-2022,S002,South,Clothing,Winter,1,Snowy,40574.94,512,262.4,128,7.4,1,2022
17-01-2022,S002,South,Furniture,Winter,0,Snowy,4256.76,38,275,37,1,1,2022
17-01-2022,S003,East,Toys,Winter,1,Cloudy,6455.94,281,377,115.3333,11.66666667,1,2022
17-01-2022,S003,East,Electronics,Winter,1,Cloudy,24417.92,226,225.5,141.5,13,1,2022
17-01-2022,S003,East,Groceries,Winter,1,Cloudy,60173.99,1027,443.75,179.125,11.375,1,2022
17-01-2022,S003,East,Clothing,Winter,0,Cloudy,17842.2,203,718.5,105.5,7.5,1,2022
17-01-2022,S003,East,Furniture,Winter,0,Cloudy,23153.43,198,576,60,4,1,2022
17-01-2022,S004,West,Groceries,Winter,1,Snowy,20209,678,549.8,143.8,10,1,2022
17-01-2022,S004,West,Furniture,Winter,1,Snowy,27562.39,245,161,52.3333,8,1,2022
17-01-2022,S004,West,Clothing,Winter,1,Snowy,47178.22,532,458.25,155.25,16.25,1,2022
17-01-2022,S004,West,Electronics,Winter,0,Snowy,3438.4,35,76,51,1,1,2022
17-01-2022,S005,North,Groceries,Winter,1,Sunny,51261.77,981,421.4444,115.7778,8.777777778,1,2022
17-01-2022,S005,North,Electronics,Winter,1,Sunny,9677.52,194,209.5,100.5,22.5,1,2022
17-01-2022,S005,North,Toys,Winter,0,Sunny,14379.54,386,186,127.5,2,1,2022
17-01-2022,S005,North,Furniture,Winter,1,Sunny,26720.38,210,275.6667,100.3333,15,1,2022
17-01-2022,S005,North,Clothing,Winter,0,Sunny,2993.88,122,133,133,5,1,2022
18-01-2022,S001,North,Electronics,Winter,0,Cloudy,7032.63,101,512,102,10,1,2022
18-01-2022,S001,North,Clothing,Winter,1,Cloudy,49933.31,579,404.6667,202.3333,11.66666667,1,2022
18-01-2022,S001,North,Groceries,Winter,1,Cloudy,23673.65,387,518.75,116.5,8.75,1,2022
18-01-2022,S001,North,Toys,Winter,1,Cloudy,10084.42,368,150.5,107.25,10.25,1,2022
18-01-2022,S001,North,Furniture,Winter,1,Cloudy,23710.8,192,304.5,85.5,10,1,2022
18-01-2022,S002,South,Groceries,Winter,1,Snowy,45168.07,785,301,104.25,9.625,1,2022
18-01-2022,S002,South,Toys,Winter,1,Snowy,3476.21,153,297.3333,67.3333,7,1,2022
18-01-2022,S002,South,Electronics,Winter,1,Snowy,31469.79,322,787,106.3333,10.33333333,1,2022
18-01-2022,S002,South,Clothing,Winter,1,Snowy,32723.19,537,191.4,102,17.2,1,2022
18-01-2022,S002,South,Furniture,Winter,0,Snowy,10077.76,77,237,77,1,1,2022
18-01-2022,S003,East,Toys,Winter,1,Snowy,7600,288,317.6667,97,13.33333333,1,2022
18-01-2022,S003,East,Groceries,Winter,1,Snowy,40483.3,595,303.5,123.8333,18.33333333,1,2022
18-01-2022,S003,East,Clothing,Winter,1,Snowy,18287,195,617,106,5.5,1,2022
18-01-2022,S003,East,Electronics,Winter,1,Snowy,12463.7,123,450,87,10.5,1,2022
18-01-2022,S003,East,Furniture,Winter,0,Snowy,17764.42,163,510,60.3333,8.333333333,1,2022
18-01-2022,S004,West,Groceries,Winter,1,Snowy,28876.81,857,514,140.2857,7.285714286,1,2022
18-01-2022,S004,West,Furniture,Winter,1,Snowy,44912.64,375,203,65.5714,10.42857143,1,2022
18-01-2022,S004,West,Clothing,Winter,1,Snowy,33876.74,454,353.75,128.25,17.5,1,2022
18-01-2022,S004,West,Electronics,Winter,0,Snowy,6147.92,62,92,53,1,1,2022
18-01-2022,S005,North,Groceries,Winter,1,Cloudy,43343.13,881,308.4444,127.7778,9,1,2022
18-01-2022,S005,North,Toys,Winter,0,Cloudy,8597.36,240,292,95.6667,3.666666667,1,2022
18-01-2022,S005,North,Electronics,Winter,1,Cloudy,13317.92,176,827,153,25,1,2022
18-01-2022,S005,North,Furniture,Winter,1,Cloudy,6008.36,50,308.5,64.5,8,1,2022
19-01-2022,S001,North,Clothing,Winter,0,Cloudy,25970.39,329,343,130.3333,4,1,2022
19-01-2022,S001,North,Groceries,Winter,1,Cloudy,32964.29,562,414.8333,119.6667,8.666666667,1,2022
19-01-2022,S001,North,Toys,Winter,1,Cloudy,10618.57,318,222.6667,120.6667,7.333333333,1,2022
19-01-2022,S001,North,Furniture,Winter,1,Cloudy,35383.29,270,350,85.5,5.5,1,2022
19-01-2022,S002,South,Groceries,Winter,1,Sunny,62791.96,807,285.875,134.625,7.875,1,2022
19-01-2022,S002,South,Toys,Winter,0,Sunny,9482,310,246.3333,135.6667,4,1,2022
19-01-2022,S002,South,Electronics,Winter,1,Sunny,20862.63,221,679.6667,94.3333,8.666666667,1,2022
19-01-2022,S002,South,Clothing,Winter,1,Sunny,24992.22,396,234.6,124.2,15,1,2022
19-01-2022,S003,East,Toys,Winter,1,Snowy,8188.06,273,343.5,140,15,1,2022
19-01-2022,S003,East,Groceries,Winter,0,Snowy,60670.76,953,280.3333,113.8889,4.888888889,1,2022
19-01-2022,S003,East,Electronics,Winter,0,Snowy,20284.53,222,300.6667,85.3333,8.333333333,1,2022
19-01-2022,S003,East,Clothing,Winter,1,Snowy,25646.73,234,600.5,118.5,17.5,1,2022
19-01-2022,S003,East,Furniture,Winter,1,Snowy,18660.32,149,375.5,106,12.5,1,2022
19-01-2022,S004,West,Groceries,Winter,0,Snowy,8369.92,294,518,86.4,4.6,1,2022
19-01-2022,S004,West,Furniture,Winter,1,Snowy,44888.54,362,196.3333,67.5,11.16666667,1,2022
19-01-2022,S004,West,Clothing,Winter,0,Snowy,33896.37,448,261,103.6,7.2,1,2022
19-01-2022,S005,North,Groceries,Winter,1,Cloudy,48892.34,797,235.625,137.5,4.125,1,2022
19-01-2022,S005,North,Electronics,Winter,0,Cloudy,1888,50,260,82,5,1,2022
19-01-2022,S005,North,Toys,Winter,1,Cloudy,10878.84,335,241.5,84.75,4.25,1,2022
19-01-2022,S005,North,Furniture,Winter,1,Cloudy,16691.16,117,434.6667,50.6667,6.666666667,1,2022
19-01-2022,S005,North,Clothing,Winter,1,Cloudy,702.24,42,121,52,15,1,2022
20-01-2022,S001,North,Electronics,Winter,1,Snowy,12906.31,172,224,76.3333,12,1,2022
20-01-2022,S001,North,Clothing,Winter,0,Snowy,6207.13,107,351,65.5,5,1,2022
20-01-2022,S001,North,Groceries,Winter,1,Snowy,24522.78,512,489.3333,99.1667,13.33333333,1,2022
20-01-2022,S001,North,Toys,Winter,1,Snowy,9928.2,353,142.25,106.75,9,1,2022
20-01-2022,S001,North,Furniture,Winter,1,Snowy,40019.21,312,304,81,9,1,2022
20-01-2022,S002,South,Groceries,Winter,1,Snowy,49042.26,778,363.75,112.625,9.875,1,2022
20-01-2022,S002,South,Electronics,Winter,1,Snowy,16782.15,202,790.3333,79,10,1,2022
20-01-2022,S002,South,Toys,Winter,1,Snowy,5201.28,228,486,110.5,10,1,2022
20-01-2022,S002,South,Clothing,Winter,1,Snowy,24096.25,310,520.6667,117,8.666666667,1,2022
20-01-2022,S002,South,Furniture,Winter,0,Snowy,8488.92,66,75,72,1,1,2022
20-01-2022,S003,East,Toys,Winter,1,Cloudy,8269.67,304,304.3333,120,10.33333333,1,2022
20-01-2022,S003,East,Groceries,Winter,0,Cloudy,69424.92,1031,417.875,131.5,6.5,1,2022
20-01-2022,S003,East,Electronics,Winter,1,Cloudy,36689.34,365,273.6667,129.3333,15,1,2022
20-01-2022,S003,East,Clothing,Winter,1,Cloudy,18492.49,179,332,153,25,1,2022
20-01-2022,S003,East,Furniture,Winter,1,Cloudy,20270.2,183,379.3333,66,10,1,2022
20-01-2022,S004,West,Groceries,Winter,1,Sunny,33892.15,951,424.6667,158,11.83333333,1,2022
20-01-2022,S004,West,Clothing,Winter,1,Sunny,57223.58,617,222.8,143.2,11.2,1,2022
20-01-2022,S004,West,Furniture,Winter,1,Sunny,54628.86,439,166.1667,98,14.33333333,1,2022
20-01-2022,S005,North,Groceries,Winter,1,Snowy,49953.44,959,381,114.6667,9.555555556,1,2022
20-01-2022,S005,North,Electronics,Winter,1,Snowy,8228.35,136,373,98.5,10,1,2022
20-01-2022,S005,North,Toys,Winter,1,Snowy,8643.49,308,200,80.5,14,1,2022
20-01-2022,S005,North,Furniture,Winter,0,Snowy,7767.98,64,464,33.5,7.5,1,2022
20-01-2022,S005,North,Clothing,Winter,1,Snowy,2012.13,79,79,187,15,1,2022
21-01-2022,S001,North,Electronics,Winter,1,Sunny,24819.91,297,166.6667,98.3333,8.666666667,1,2022
21-01-2022,S001,North,Clothing,Winter,1,Sunny,30758.66,393,261.3333,151.3333,8.666666667,1,2022
21-01-2022,S001,North,Groceries,Winter,1,Sunny,45102.15,840,467.3333,133.3333,10,1,2022
21-01-2022,S001,North,Toys,Winter,1,Sunny,11071.38,399,113.25,129.5,14,1,2022
21-01-2022,S001,North,Furniture,Winter,1,Sunny,24805.28,202,238,84.3333,10.33333333,1,2022
21-01-2022,S002,South,Groceries,Winter,1,Snowy,35044.93,742,284,132.6667,10.83333333,1,2022
21-01-2022,S002,South,Toys,Winter,1,Snowy,3443.06,142,295.5,96.5,17.5,1,2022
21-01-2022,S002,South,Electronics,Winter,1,Snowy,15179.64,196,723,86.3333,12,1,2022
21-01-2022,S002,South,Clothing,Winter,1,Snowy,42738.32,626,326.4,127.6,11.2,1,2022
21-01-2022,S002,South,Furniture,Winter,0,Snowy,9040.38,69,286,77,5,1,2022
21-01-2022,S003,East,Toys,Winter,1,Snowy,3898.66,193,265,76.6667,15,1,2022
21-01-2022,S003,East,Groceries,Winter,1,Snowy,46515,675,266.8571,120.5714,8.285714286,1,2022
21-01-2022,S003,East,Electronics,Winter,0,Snowy,22157.9,220,180.3333,91,4,1,2022
21-01-2022,S003,East,Clothing,Winter,1,Snowy,21588.29,191,480,92.5,5.5,1,2022
21-01-2022,S003,East,Furniture,Winter,1,Snowy,25838.11,227,380.6667,79.6667,7,1,2022
21-01-2022,S004,West,Groceries,Winter,1,Sunny,20653.37,648,318.2857,135.4286,6.142857143,1,2022
21-01-2022,S004,West,Furniture,Winter,1,Sunny,62626.34,475,148.8571,73.1429,7.428571429,1,2022
21-01-2022,S004,West,Clothing,Winter,1,Sunny,42030.22,545,215,134.75,16.25,1,2022
21-01-2022,S004,West,Electronics,Winter,0,Sunny,9105,75,75,111,1,1,2022
21-01-2022,S005,North,Groceries,Winter,1,Sunny,57970.14,1150,381.7,121.4,10.2,1,2022
21-01-2022,S005,North,Electronics,Winter,0,Sunny,7035.6,121,507,84,5.5,1,2022
21-01-2022,S005,North,Toys,Winter,0,Sunny,9340.39,279,207.3333,114.6667,5.333333333,1,2022
21-01-2022,S005,North,Furniture,Winter,1,Sunny,39547.64,277,349.5,128.5,10.5,1,2022
21-01-2022,S005,North,Clothing,Winter,0,Sunny,3885.06,146,206,162,5,1,2022
22-01-2022,S001,North,Electronics,Winter,0,Sunny,10106.08,161,146,110,5.5,1,2022
22-01-2022,S001,North,Clothing,Winter,1,Sunny,26574.32,372,205.6667,172.6667,16.66666667,1,2022
22-01-2022,S001,North,Groceries,Winter,1,Sunny,41199.8,695,327.3333,137,6.166666667,1,2022
22-01-2022,S001,North,Toys,Winter,1,Sunny,9568.57,343,245.25,113.75,15.25,1,2022
22-01-2022,S001,North,Furniture,Winter,1,Sunny,33264.77,236,377.6667,98.3333,8.666666667,1,2022
22-01-2022,S002,South,Groceries,Winter,1,Cloudy,22617.69,352,377,109,9,1,2022
22-01-2022,S002,South,Toys,Winter,1,Cloudy,9398.3,337,489.6667,133,11.66666667,1,2022
22-01-2022,S002,South,Electronics,Winter,1,Cloudy,22935.03,229,774,113,12.5,1,2022
22-01-2022,S002,South,Clothing,Winter,1,Cloudy,31909.79,504,256,123.4,17,1,2022
22-01-2022,S002,South,Furniture,Winter,1,Cloudy,12259.8,90,217,140,15,1,2022
22-01-2022,S003,East,Toys,Winter,0,Snowy,2561.56,116,228.5,66.5,7.5,1,2022
22-01-2022,S003,East,Groceries,Winter,1,Snowy,43499.02,863,321.125,122.5,9,1,2022
22-01-2022,S003,East,Electronics,Winter,1,Snowy,30387.36,289,268,135.6667,13.66666667,1,2022
22-01-2022,S003,East,Clothing,Winter,1,Snowy,20621.97,219,520.5,101.5,12.5,1,2022
22-01-2022,S003,East,Furniture,Winter,0,Snowy,29770.58,241,305,89.3333,5,1,2022
22-01-2022,S004,West,Groceries,Winter,1,Sunny,20304.58,744,441.7143,123.7143,12.85714286,1,2022
22-01-2022,S004,West,Furniture,Winter,1,Sunny,58751.39,490,140.8571,92.8571,12.14285714,1,2022
22-01-2022,S004,West,Clothing,Winter,1,Sunny,38178.94,423,352.25,120,13.75,1,2022
22-01-2022,S004,West,Electronics,Winter,0,Sunny,9597.84,84,125,108,5,1,2022
22-01-2022,S005,North,Groceries,Winter,1,Sunny,47099.59,972,300.2222,119.1111,11.66666667,1,2022
22-01-2022,S005,North,Electronics,Winter,1,Sunny,10359.65,185,446.5,119,15,1,2022
22-01-2022,S005,North,Toys,Winter,1,Sunny,19015.46,510,197,149.5,11.5,1,2022
22-01-2022,S005,North,Furniture,Winter,1,Sunny,28288.49,172,224.6667,104.6667,11.66666667,1,2022
22-01-2022,S005,North,Clothing,Winter,0,Sunny,2640.69,111,230,123,1,1,2022
23-01-2022,S001,North,Electronics,Winter,1,Snowy,17304.96,255,145.6667,96.6667,5.666666667,1,2022
23-01-2022,S001,North,Clothing,Winter,0,Snowy,25202.88,363,338.3333,121,5.333333333,1,2022
23-01-2022,S001,North,Groceries,Winter,1,Snowy,30363.9,403,310.8,110.6,8.2,1,2022
23-01-2022,S001,North,Toys,Winter,1,Snowy,8588,265,210.6667,113.3333,13.33333333,1,2022
23-01-2022,S001,North,Furniture,Winter,1,Snowy,18448.25,163,362.5,50.25,6.5,1,2022
23-01-2022,S002,South,Toys,Winter,1,Cloudy,7244.58,303,377.3333,99.6667,15,1,2022
23-01-2022,S002,South,Groceries,Winter,1,Cloudy,51998.21,732,280.8571,136.8571,5.571428571,1,2022
23-01-2022,S002,South,Clothing,Winter,1,Cloudy,31041.39,460,194.6,113,14,1,2022
23-01-2022,S002,South,Electronics,Winter,0,Cloudy,16576.01,167,636.5,112.5,5.5,1,2022
23-01-2022,S003,East,Toys,Winter,1,Cloudy,5247.24,218,133,96.3333,12,1,2022
23-01-2022,S003,East,Groceries,Winter,1,Cloudy,34436.05,632,439.5714,119.4286,8.142857143,1,2022
23-01-2022,S003,East,Electronics,Winter,0,Cloudy,17113.34,175,239.6667,76.3333,4,1,2022
23-01-2022,S003,East,Clothing,Winter,0,Cloudy,15478.82,172,411,98,7.5,1,2022
23-01-2022,S003,East,Furniture,Winter,1,Cloudy,15997.42,144,395,85.5,10.5,1,2022
